CUSTOMER_SUMMARY_FUNDS_UNDER_MANAGEMENT,NUM_ACCOUNTS_WITH_INVESTMENT_OBJECTIVE_SECURE_GROWTH,NUM_ACCOUNTS_WITH_INVESTMENT_OBJECTIVE_INCOME,CUSTOMER_SUMMARY_AVERAGE_SENTIMENT_SCORE,CUSTOMER_INTERNET_BANKING_INDICATOR,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS,CUSTOMER_SUMMARY_NUMBER_OF_ACCOUNTS,NUM_ACCOUNTS_WITH_INVESTMENT_OBJECTIVE_GROWTH,CUSTOMER_FAMILY_SIZE,TARGET,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS_mean,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS_std,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS_std_norm,CUSTOMER_SUMMARY_TOTAL_AMOUNT_OF_DEPOSITS_current_vs_mean,CUSTOMER_EMPLOYMENT_STATUS_Homemaker,CUSTOMER_EMPLOYMENT_STATUS_Retired,CUSTOMER_EMPLOYMENT_STATUS_Selfemployed,CUSTOMER_EMPLOYMENT_STATUS_Unemployed,CUSTOMER_MARKET_GROUP_Gifting,CUSTOMER_MARKET_GROUP_Spending,CUSTOMER_MARKET_GROUP_Starting,CUSTOMER_EDUCATION_LEVEL_High School,CUSTOMER_EDUCATION_LEVEL_PhD,CUSTOMER_EDUCATION_LEVEL_Professional,CUSTOMER_EDUCATION_LEVEL_University,CUSTOMER_GENDER_Male,CUSTOMER_AGE_RANGE_30 to 40,CUSTOMER_AGE_RANGE_40 to 55,CUSTOMER_AGE_RANGE_55 to 65,CUSTOMER_AGE_RANGE_65 and over,CUSTOMER_MARITAL_STATUS_Married,CUSTOMER_MARITAL_STATUS_Single,CUSTOMER_URBAN_CODE_Rural,CUSTOMER_URBAN_CODE_Urban
150000.0,1.0,0.0,0,1,833.4155372726482,2,0.0,4,0,694.1339097108307,250.58367203437814,0.3610019169626345,1.200655270709712,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
100000.0,0.0,0.0,0,1,34.685687721098944,1,0.0,4,0,320.78345487411457,223.82267234130927,0.697737582598031,0.10812804461723467,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
300000.0,0.0,1.0,5,0,856.6978041668058,3,0.0,3,0,794.1464901076893,144.14763299879624,0.18151264885556476,1.0787654605772221,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
180000.0,1.0,0.0,3,1,1434.9068233432624,2,0.0,4,0,838.4834691655816,546.7493519678281,0.6520693276301879,1.711312000904696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
80000.0,0.0,1.0,2,0,777.6430144743404,2,0.0,1,0,868.8783622959326,533.0075418699029,0.6134432217433503,0.8949964094162605,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
100000.0,0.0,0.0,0,1,225.28256316136088,2,1.0,3,0,255.18721433092117,126.09275064621461,0.4941186061253849,0.8828128938670862,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
180000.0,0.0,0.0,1,1,1279.1093883917315,3,1.0,4,0,1123.0227635292683,303.5057675155134,0.27025789447197024,1.1389879439059074,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
300000.0,1.0,0.0,5,0,973.4881815632286,3,0.0,3,0,747.0883314734928,196.4535823102494,0.26295897557760173,1.3030429476032697,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
100000.0,0.0,0.0,4,0,491.1971026423575,4,2.0,4,0,1037.1030601608218,319.0994929085161,0.30768349373015436,0.4736241956186962,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
300000.0,1.0,0.0,5,1,588.9735813045482,3,1.0,3,0,940.2247318614803,296.8638601929288,0.31573713191439917,0.6264178779242316,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1250000.0,0.0,2.0,5,0,2040.8023624112436,4,0.0,1,0,2371.322024102853,593.9043343709488,0.25045283952762254,0.8606179766678229,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,1.0,0.0,1,0,710.1128910060617,3,1.0,4,0,819.5989278340511,281.15803546270763,0.34304343980259,0.8664151048643665,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1250000.0,0.0,0.0,4,0,1402.894125955481,3,1.0,4,0,1374.7710964279206,308.9485941224006,0.2247272981845082,1.0204565178891474,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
300000.0,0.0,1.0,3,0,756.6305195239489,2,0.0,3,0,424.81634449329835,273.12525968122833,0.6429254976218011,1.7810767625394062,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
100000.0,0.0,0.0,4,0,1326.2905038700662,2,1.0,3,0,968.9053592210861,483.6841962229673,0.4992068540231901,1.3688545442005668,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1250000.0,0.0,1.0,3,0,2247.3170925373797,3,0.0,1,0,1163.052350218215,606.608375605169,0.5215658396557606,1.9322579006144753,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
300000.0,0.0,0.0,3,0,367.6776068080616,2,1.0,3,0,599.1689003392065,237.8494173516343,0.3969655588215293,0.6136460130021917,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1250000.0,0.0,2.0,5,0,919.8197339564856,3,0.0,1,0,1160.0234863687797,295.9922761959813,0.25516058913817824,0.7929319921235357,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
300000.0,0.0,0.0,1,1,599.3432008076145,2,1.0,3,0,581.2655695014552,156.01303118338305,0.2684023265255392,1.0311004681073133,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
80000.0,0.0,2.0,2,0,1565.9378119525825,4,0.0,1,0,1606.3771006181216,382.7648274924161,0.23827831419230958,0.9748257811631039,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
100000.0,0.0,0.0,1,1,331.04961287833686,1,1.0,4,0,284.38678595020974,143.4334072357689,0.5043603089943888,1.164082261319613,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1250000.0,0.0,1.0,5,1,1044.1694602114908,3,0.0,1,0,1495.0800888423703,497.20601586728606,0.332561459133784,0.698403696232744,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
750000.0,0.0,0.0,1,1,801.2362994999482,1,0.0,1,0,491.2183641692802,303.3438724272791,0.6175336562188112,1.631120409870979,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
300000.0,0.0,2.0,2,1,686.3429041660438,3,0.0,3,0,625.6577305196608,53.79464690070837,0.08598095136781486,1.096994204156926,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
80000.0,0.0,1.0,5,0,875.0039045912164,3,0.0,1,0,898.718097985918,324.73317968531705,0.3613292982672363,0.9736133127308256,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,0.0,3,1,36.08514576055286,1,1.0,3,0,242.5300699604015,195.3323727244955,0.8053944517328838,0.14878627531194205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
100000.0,0.0,0.0,3,0,296.0410829195955,3,1.0,3,0,1133.8628195596257,588.1807763673249,0.5187406855758486,0.26109074026659873,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1250000.0,0.0,0.0,0,0,1535.430465298618,3,1.0,4,0,1255.4371087014063,442.2842335677741,0.3522950138261105,1.223024598091441,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
750000.0,0.0,0.0,0,0,496.7301758062813,2,0.0,1,0,901.3761150834883,225.20421049300964,0.2498448835336074,0.5510798073013867,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
300000.0,0.0,1.0,4,0,607.8331526155442,2,0.0,3,0,429.1277815155432,217.63257220665912,0.5071509736285307,1.4164385966083817,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
100000.0,1.0,0.0,2,0,827.4116208963147,2,0.0,3,0,684.3817569638367,255.4946154714043,0.3733217796524416,1.2089913450747283,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
100000.0,2.0,0.0,4,1,1430.341099720161,4,0.0,3,0,1205.0487533653595,522.5655157424205,0.4336467834044417,1.1869570386472945,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
100000.0,1.0,0.0,4,0,1001.7800559026434,2,0.0,3,0,956.6177637210562,328.7041382380732,0.34361074057362084,1.0472103842248492,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
300000.0,0.0,0.0,0,1,806.6930721711448,2,1.0,3,0,617.9153400907345,109.63762207932685,0.17743146182975114,1.305507437398609,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
300000.0,0.0,2.0,2,1,632.0122448686693,3,0.0,3,0,554.8263969132319,176.18827513952178,0.31755568249770116,1.1391171155245312,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
300000.0,0.0,0.0,3,0,225.4719452187884,1,0.0,3,0,225.72056361732714,74.23538379601457,0.328881793516468,0.9988985567174099,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
100000.0,0.0,0.0,3,0,153.17269383926495,3,1.0,4,0,572.2441412607124,380.6177651672788,0.6651317815657124,0.26767018269826204,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
150000.0,0.0,0.0,5,0,1101.8342268960948,3,1.0,4,0,1095.5976676613584,378.7086463361312,0.34566397639793756,1.0056923808974958,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
150000.0,1.0,0.0,2,1,1455.7056589753854,3,1.0,4,0,1477.1611985937318,91.84014155054861,0.06217340506776179,0.9854751535318067,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
80000.0,0.0,0.0,4,1,986.3745546182852,2,0.0,1,0,796.2041316898353,426.0452102920177,0.5350954527048164,1.2388463151087132,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
100000.0,2.0,0.0,2,1,1262.9825861053982,4,0.0,4,0,972.9838575462658,239.77748323395383,0.24643521202771065,1.298050914524389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1250000.0,2.0,0.0,5,1,1384.742025970064,4,0.0,4,0,1343.559260036213,524.2315221545045,0.3901811685927236,1.030651990692797,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1250000.0,0.0,0.0,2,1,1052.0661097194727,2,1.0,3,0,1151.4239156758265,335.9710893894811,0.2917874857517471,0.9137087526117296,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1250000.0,1.0,0.0,3,1,832.6671808613369,3,1.0,4,0,904.2698826202699,241.17765511794627,0.2667098172274571,0.9208171109807921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
750000.0,0.0,1.0,3,0,302.58941356790785,2,0.0,1,0,1066.8322864969991,651.5763862286816,0.6107580305505822,0.28363353584046125,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
100000.0,1.0,0.0,0,1,1013.4617455229104,2,0.0,3,0,652.9053867251442,308.8964068773726,0.47311051977491153,1.5522337020471708,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
150000.0,0.0,0.0,2,0,988.7042345835896,4,2.0,4,0,1285.1603806140954,483.91910079266796,0.3765437435609664,0.7693236186686299,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
750000.0,0.0,1.0,4,1,947.078141488646,1,0.0,1,0,393.37711560945763,305.859108458696,0.7775213562813121,2.407557796089235,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,0.0,3,1,651.3170689106585,2,1.0,3,0,813.3490295945782,384.4561433135634,0.47268285732780596,0.8007842208102393,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
150000.0,1.0,0.0,5,1,1694.1507538029034,3,0.0,4,0,1588.7186330177283,443.8234389476429,0.27935937158652957,1.0663629912773853,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1250000.0,0.0,0.0,3,1,334.74411361858915,1,0.0,2,0,352.8752423605245,130.87436321009304,0.37087998107949355,0.9486188698854333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
80000.0,1.0,0.0,4,1,1846.3810661084087,3,0.0,1,0,1321.46589030443,908.3686996889008,0.6873947381870275,1.3972218879467653,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
150000.0,1.0,0.0,1,1,2088.159556726295,3,1.0,3,0,1788.8904961227524,616.7110688410436,0.344745008248244,1.1672931133863025,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
150000.0,0.0,0.0,0,0,800.5344275066858,1,0.0,4,0,639.474009391511,259.54940655341176,0.4058795240175359,1.25186390025207,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
150000.0,1.0,0.0,0,1,482.26486631220206,2,0.0,4,0,462.9273828371465,319.3675899580293,0.6898870142455579,1.0417721746260542,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1250000.0,1.0,0.0,5,1,1646.244489774744,3,1.0,4,0,1194.2930053470457,457.8466059872362,0.3833620425953948,1.3784259661609315,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
180000.0,2.0,0.0,5,1,2141.070414601997,4,0.0,1,0,1866.9764557913395,586.4327356707207,0.31410826518546237,1.1468116847217977,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1250000.0,0.0,1.0,2,0,1933.484865793965,3,0.0,1,0,1370.584199206077,483.71836128252386,0.3529285990329685,1.410701266594167,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
750000.0,0.0,1.0,4,1,1043.1988276298546,2,0.0,1,0,945.7509505055699,312.80225133901973,0.33074484479429295,1.1030375672075106,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
150000.0,0.0,0.0,5,1,528.2623007602076,2,0.0,4,0,612.9078345214161,232.4636022573345,0.3792798674842388,0.8618951676032934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
180000.0,0.0,2.0,0,1,787.4555338487268,4,0.0,1,0,1317.4686078676507,516.6203085676639,0.39213101965581115,0.597703451259639,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
750000.0,0.0,1.0,4,1,1435.8925270152183,3,0.0,1,0,1547.8373656847416,408.16687608753216,0.263701397276299,0.9276766143838371,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
100000.0,1.0,0.0,5,0,867.6078596345272,3,1.0,4,0,822.1991492024076,91.20981476750049,0.1109339688030334,1.0552283597911398,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
80000.0,0.0,1.0,4,1,840.5018153042557,3,0.0,1,0,1344.87136233945,336.2013187042698,0.24998771489894472,0.6249681856874206,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
80000.0,0.0,1.0,1,0,1801.1758391729234,3,0.0,1,0,1449.0412218695199,405.33650128600993,0.2797273777781519,1.2430121462307935,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
180000.0,0.0,1.0,2,1,585.9906341763542,3,0.0,1,0,1102.4002247906901,411.35639754890207,0.3731461481033399,0.5315588848756038,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1250000.0,0.0,1.0,3,1,2842.958301512376,3,0.0,1,0,2109.868424431951,701.6044909677984,0.33253471299125886,1.3474576274953247,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
750000.0,0.0,1.0,4,1,1223.248483225985,2,0.0,1,0,931.5801186981253,239.63382247846323,0.2572337232930103,1.3130899411372836,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
150000.0,1.0,0.0,5,0,1122.1323220932577,3,0.0,4,0,1263.797908337803,196.81564440492812,0.15573347851460512,0.8879048736274066,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1250000.0,1.0,0.0,1,0,925.122203684954,3,1.0,4,0,1132.5648585227466,363.12807716103123,0.3206245315033657,0.8168381675656359,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
80000.0,0.0,0.0,3,1,1602.3710723016377,2,0.0,1,0,969.3642024445304,334.1297643559077,0.34468960532409126,1.6530124263520343,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
150000.0,0.0,0.0,5,0,1126.3916562584411,3,1.0,3,0,1252.0744791529278,281.3334665656113,0.22469387504483218,0.8996203301104616,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1250000.0,1.0,0.0,2,0,1233.8140249048993,3,1.0,4,0,1029.507344560777,385.8984810736269,0.37483800685099955,1.1984509206500964,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
80000.0,0.0,0.0,5,0,1227.2566194745457,3,1.0,4,0,1484.6394766927485,869.5931844569488,0.5857268367900972,0.8266361219280247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
750000.0,0.0,1.0,0,1,2351.091881861274,3,0.0,1,0,1434.4094951155812,662.3723851725044,0.4617735642632037,1.6390660337003895,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
100000.0,1.0,0.0,0,1,1173.094135283753,3,1.0,4,0,1054.8467683486822,169.5071617050041,0.1606936351242374,1.1120990938998487,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
300000.0,1.0,0.0,4,0,726.7382256913713,3,1.0,3,0,623.5109834766089,200.31968913460213,0.32127692124627527,1.1655580173410611,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
100000.0,0.0,0.0,1,1,700.6061552009828,2,0.0,4,0,612.4963265842507,221.25889502398192,0.3612411787967631,1.1438536441648557,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
150000.0,1.0,0.0,2,1,775.3800922652482,3,1.0,4,0,1248.5164129097186,456.92569601351033,0.3659749213457485,0.62104116874058,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
150000.0,0.0,0.0,4,0,753.4818112610737,1,1.0,4,0,370.6616152976339,295.8993678349453,0.7983005405006504,2.0328023732806617,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
80000.0,1.0,0.0,3,0,499.81834041613433,2,0.0,1,0,942.1479075338248,401.2201972373637,0.4258569106071694,0.5305094204629329,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
300000.0,0.0,0.0,2,1,180.2070982493507,2,0.0,3,0,230.85312915956828,149.14544214296967,0.6460620338391804,0.7806136260981307,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1250000.0,0.0,0.0,2,1,562.53982279082,3,1.0,4,0,992.9689094851091,293.5175568812145,0.2955959185403037,0.5665230979714336,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
80000.0,0.0,0.0,3,0,339.4463751062338,1,1.0,1,0,415.8329154846595,172.9043776040894,0.4158025282884756,0.8163047283320608,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
300000.0,1.0,0.0,0,0,642.3078573669126,3,1.0,4,0,666.7653335326922,375.3175792050562,0.5628930604663086,0.9633192145185507,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
300000.0,1.0,0.0,2,1,710.6326070929197,3,0.0,3,0,582.6810144020413,170.01287258265535,0.29177692147242157,1.2195911476919918,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1250000.0,0.0,1.0,1,1,1199.359205041841,3,0.0,1,0,1571.5531250033428,398.8645257987119,0.253802763300072,0.763168095281087,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300000.0,0.0,0.0,1,1,787.7285653231877,3,1.0,3,0,686.254577108048,238.84080499502582,0.34803528160282315,1.1478663918611112,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
300000.0,0.0,0.0,0,1,310.52753854668094,1,0.0,3,0,310.0541237619381,143.45580216405983,0.4626798715768937,1.001526877885057,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
300000.0,0.0,1.0,1,1,243.81941092568195,3,0.0,3,0,522.5152696486106,192.2629374725332,0.36795659120513213,0.46662638412395013,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
180000.0,1.0,0.0,0,1,600.2286243095397,3,1.0,4,0,1345.1989630516932,627.05808330128,0.46614523243368233,0.44620062964356755,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
150000.0,0.0,0.0,1,1,968.5682994842214,2,0.0,3,0,901.2562356095381,476.5196744309887,0.5287282967964251,1.0746869327668604,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
750000.0,0.0,2.0,0,1,1620.3797126978957,3,0.0,1,0,1779.472686403623,698.8798989072208,0.392745505029179,0.9105954393561051,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
750000.0,0.0,1.0,5,0,1553.44283896887,3,0.0,1,0,1270.4715536058716,493.9997716394586,0.388831824087191,1.2227293358594808,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,1.0,0,1,1635.9514223935412,3,0.0,1,0,1545.2575938022228,466.5788995920624,0.3019424731924532,1.0586917216618619,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
750000.0,0.0,1.0,1,0,1505.0568884274774,3,0.0,1,0,1645.880414265337,369.8645327208678,0.2247213889387962,0.9144387863071337,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1250000.0,0.0,2.0,4,1,2784.7512249524766,3,0.0,1,0,1898.2545700305589,638.7630977177396,0.33650022910649785,1.4670062008109095,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,0.0,5,1,263.6224799181029,2,1.0,4,0,348.94636879153705,305.88655437356795,0.8766004799903984,0.7554813676126625,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
300000.0,1.0,0.0,0,0,7.564499000084362,2,0.0,3,0,284.2514454272902,182.5164141390734,0.6420949376869923,0.026611998361919728,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
180000.0,0.0,0.0,1,0,766.0115951877965,3,1.0,1,0,1232.6699415383862,521.2464824544904,0.42285973307986147,0.6214247377783912,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
80000.0,0.0,0.0,1,0,1162.159356907108,2,0.0,1,0,928.5599242306963,439.32759210382704,0.47312788398423083,1.2515717366005719,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
300000.0,1.0,0.0,1,1,1201.3124986747498,3,1.0,3,0,773.7516097026137,397.580943218727,0.5138353681377601,1.552581582526809,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
750000.0,0.0,2.0,1,1,1116.833538412102,3,0.0,1,0,1567.0083550570553,349.5627931966959,0.22307653438386946,0.7127170284752168,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,0.0,5,1,728.3848424002538,2,1.0,4,0,581.802946238238,197.35072335780842,0.33920543825674754,1.2519442314786648,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1250000.0,0.0,0.0,3,0,429.8966903332824,2,1.0,3,0,435.50534378921776,229.24105967450916,0.5263794415929385,0.9871215048542552,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
80000.0,1.0,0.0,3,1,2032.5620873735395,3,0.0,4,0,1411.6046868960386,662.5245060180839,0.4693413900990237,1.439894685985293,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
300000.0,0.0,0.0,1,1,1107.6923228199432,3,1.0,3,0,833.4362122385478,263.7411546232672,0.3164503182731622,1.3290667078704965,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
300000.0,1.0,0.0,0,0,720.7029681079375,2,0.0,3,0,698.3908115068203,215.23025516348852,0.30818025039464114,1.0319479526842248,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
100000.0,0.0,0.0,1,0,515.3639752426469,3,1.0,3,0,550.9508638941946,127.6604282450647,0.23170928046603587,0.9354082351373136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1250000.0,0.0,1.0,4,0,376.0856286124289,1,0.0,1,0,680.8762370434207,273.3727276378576,0.4015013489454827,0.5523553447033359,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
100000.0,0.0,0.0,4,1,1213.4161917682302,4,2.0,3,0,710.8851337611708,331.41524411506845,0.46620083664094575,1.7069089423044397,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
80000.0,1.0,0.0,3,0,2454.0331766892514,3,0.0,2,0,1683.8698590055021,805.4607618562993,0.4783390815796219,1.4573769840732287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
300000.0,0.0,2.0,1,1,464.374987170536,4,0.0,3,0,887.1344591135281,300.00292834331805,0.33817075332988067,0.5234550212766665,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
1250000.0,0.0,0.0,1,0,558.4364277929062,1,0.0,3,0,636.0544551763414,247.1521772873674,0.38857078238504955,0.8779695248547293,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
300000.0,1.0,0.0,4,1,346.56758308884974,3,0.0,4,0,743.6006802777946,313.69581305846356,0.4218605783701986,0.46606679133130824,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1250000.0,0.0,1.0,0,1,2086.692313226789,2,0.0,1,0,1039.1059368462977,630.8394850328697,0.6070983358515659,2.0081612848444808,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1250000.0,0.0,1.0,3,1,979.9197817069386,2,0.0,1,0,1251.0732428857045,480.6607881047474,0.38419875961543487,0.7832633199369463,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
80000.0,0.0,1.0,0,0,850.4149947411232,2,0.0,1,0,882.8883840081656,463.25582299572517,0.5247048566803214,0.9632191454149406,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
100000.0,1.0,0.0,5,1,839.4015520564029,3,0.0,3,0,986.1542179615566,486.3670265849406,0.49319570684420144,0.8511869003526642,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
